#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.710510e-04	-0.6549552641592423	0.05269244762188473	0.11069996181413097	1.6e-10	-9.351791237887207e-21	-3.7617624168008122e-22	-7.903180879857694e-22	-9.351816825275747e-21	-3.7619490709203866e-22	-7.903155921416111e-22
1.712112e-04	-0.6307655229762275	0.06794745711198553	0.09720578593560747	1.6e-10	-9.006399069715266e-21	-4.85091277138969e-22	-6.939808067964469e-22	-9.006420686519428e-21	-4.85099113532491e-22	-6.939757620717611e-22
1.713714e-04	-0.6264075458373098	0.07046628896184891	0.09722894821977714	1.6e-10	-8.944176324270199e-21	-5.030708404200343e-22	-6.9415100555879955e-22	-8.94419234203877e-21	-5.03084788115205e-22	-6.9413628678969285e-22
1.715315e-04	-0.5995245005458235	0.06025113089270269	0.15010756320690685	1.6e-10	-8.560318218966082e-21	-4.301469598085248e-22	-1.071665368303128e-21	-8.560349246579964e-21	-4.301511398812729e-22	-1.071651270245136e-21
1.716917e-04	-0.5508367254556915	0.0771633193702223	0.13316444192269367	1.6e-10	-7.86512841691041e-21	-5.508911103416532e-22	-9.506996936757599e-22	-7.865158495066815e-21	-5.508883254427129e-22	-9.506939334646633e-22
1.718518e-04	-0.5292335610401843	0.05286852908195088	0.10196599178450336	1.6e-10	-7.556672276725867e-21	-3.7744661808290216e-22	-7.279639860440567e-22	-7.556691400834972e-21	-3.7743871619260207e-22	-7.27961365930529e-22
1.720120e-04	-0.49098773027664944	0.05415624789249863	0.09786314435431498	1.6e-10	-7.010572493425219e-21	-3.8663532119437196e-22	-6.986734479784715e-22	-7.010602041203606e-21	-3.8663675582375024e-22	-6.986692386855215e-22
1.721722e-04	-0.46125262710472315	0.040104739749555224	0.11451062773055726	1.6e-10	-6.586009994385606e-21	-2.863207881561702e-22	-8.175211317925933e-22	-6.586016902757376e-21	-2.8631628717922964e-22	-8.175232892165013e-22
1.723323e-04	-0.4326021996098934	0.056746371623500984	0.1185153936308359	1.6e-10	-6.1769184266921535e-21	-4.0512636083245143e-22	-8.46113669674878e-22	-6.17693599963017e-21	-4.051288980906779e-22	-8.461129559112959e-22
1.724925e-04	-0.3929547935876739	0.04448479726390323	0.1017483258611686	1.6e-10	-5.610814243122517e-21	-3.1758861150194937e-22	-7.264108178786757e-22	-5.610826147218415e-21	-3.175892842542168e-22	-7.264065831322497e-22
